season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,datetime,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24,split
1,0,12,3,0,2,1,2,0.3,0.2879,0.61,0.2239,3.0,2011-12-27 03:00:00,3,1,12,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,4.0,7.0,6.0,54.916666666666664,47.345094476773276,train
1,0,12,4,0,2,1,2,0.3,0.2879,0.65,0.2239,3.0,2011-12-27 04:00:00,4,1,12,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,3.0,2.0,11.0,54.75,47.52779507138871,train
1,0,12,5,0,2,1,2,0.3,0.2727,0.64,0.2836,8.0,2011-12-27 05:00:00,5,1,12,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,3.0,4.0,2.0,54.791666666666664,47.47995381729903,train
1,0,12,6,0,2,1,2,0.3,0.2727,0.61,0.2985,35.0,2011-12-27 06:00:00,6,1,12,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,8.0,4.0,4.0,54.958333333333336,47.30059211566857,train
1,0,12,7,0,2,1,2,0.3,0.2879,0.65,0.2836,80.0,2011-12-27 07:00:00,7,1,12,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,35.0,19.0,15.0,56.25,46.260368990427764,train
1,0,12,8,0,2,1,2,0.3,0.303,0.65,0.1642,164.0,2011-12-27 08:00:00,8,1,12,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,80.0,18.0,72.0,58.791666666666664,45.79821447693633,train
1,0,12,9,0,2,1,3,0.32,0.3333,0.66,0.1045,104.0,2011-12-27 09:00:00,9,1,12,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,164.0,62.0,268.0,64.875,49.67661727964102,train
1,0,12,10,0,2,1,2,0.32,0.3333,0.66,0.0896,60.0,2011-12-27 10:00:00,10,1,12,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,104.0,70.0,432.0,66.625,50.306722258043514,train
1,0,12,11,0,2,1,3,0.32,0.3333,0.66,0.1045,30.0,2011-12-27 11:00:00,11,1,12,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,60.0,91.0,259.0,66.20833333333333,50.318964500533006,train
1,0,12,12,0,2,1,3,0.3,0.3182,0.81,0.0896,24.0,2011-12-27 12:00:00,12,1,12,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,30.0,100.0,129.0,63.666666666666664,50.55231183520848,train
1,0,12,13,0,2,1,3,0.3,0.303,0.87,0.1343,20.0,2011-12-27 13:00:00,13,1,12,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,24.0,140.0,129.0,60.5,50.55775861845379,train
1,0,12,14,0,2,1,3,0.42,0.4242,0.82,0.3881,14.0,2011-12-27 14:00:00,14,1,12,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,20.0,153.0,175.0,55.5,48.234030923514254,train
1,0,12,15,0,2,1,3,0.42,0.4242,0.82,0.3881,19.0,2011-12-27 15:00:00,15,1,12,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,14.0,131.0,181.0,49.708333333333336,44.19372291318787,train
1,0,12,16,0,2,1,3,0.44,0.4394,0.88,0.3284,46.0,2011-12-27 16:00:00,16,1,12,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,19.0,97.0,138.0,45.041666666666664,41.03707673149676,train
1,0,12,17,0,2,1,3,0.4,0.4091,0.87,0.1343,115.0,2011-12-27 17:00:00,17,1,12,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,46.0,97.0,154.0,42.916666666666664,39.52205401574257,train
1,0,12,18,0,2,1,1,0.38,0.3939,0.87,0.2836,135.0,2011-12-27 18:00:00,18,1,12,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,115.0,75.0,238.0,43.666666666666664,40.74487608934793,train
1,0,12,19,0,2,1,1,0.34,0.3333,0.87,0.1642,90.0,2011-12-27 19:00:00,19,1,12,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,135.0,65.0,431.0,46.166666666666664,44.42547904531683,train
1,0,12,20,0,2,1,1,0.32,0.3333,0.93,0.0896,69.0,2011-12-27 20:00:00,20,1,12,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,90.0,56.0,411.0,47.208333333333336,45.17307698240246,train
1,0,12,21,0,2,1,1,0.32,0.3333,0.87,0.0896,63.0,2011-12-27 21:00:00,21,1,12,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,69.0,49.0,224.0,47.75,45.36063223238658,train
1,0,12,22,0,2,1,1,0.32,0.3333,0.87,0.0896,32.0,2011-12-27 22:00:00,22,1,12,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,63.0,27.0,147.0,48.333333333333336,45.467299923339745,train
1,0,12,23,0,2,1,1,0.3,0.303,0.93,0.1343,26.0,2011-12-27 23:00:00,23,1,12,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,32.0,29.0,143.0,48.541666666666664,45.376664340459804,train
1,0,12,0,0,3,1,1,0.32,0.3182,0.87,0.1642,10.0,2011-12-28 00:00:00,0,2,12,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,26.0,12.0,107.0,48.416666666666664,45.43692873372619,train
1,0,12,1,0,3,1,1,0.32,0.3182,0.76,0.1642,12.0,2011-12-28 01:00:00,1,2,12,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,10.0,6.0,53.0,48.333333333333336,45.50840024384193,train
1,0,12,2,0,3,1,1,0.32,0.303,0.61,0.2537,7.0,2011-12-28 02:00:00,2,2,12,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,12.0,4.0,25.0,48.583333333333336,45.28164679240336,train
1,0,12,3,0,3,1,1,0.32,0.303,0.61,0.2537,4.0,2011-12-28 03:00:00,3,2,12,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,7.0,3.0,11.0,48.708333333333336,45.15719324149105,train
1,0,12,5,0,3,1,1,0.32,0.2879,0.57,0.3582,9.0,2011-12-28 05:00:00,5,2,12,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,4.0,3.0,4.0,48.75,45.11362466522583,train
1,0,12,6,0,3,1,1,0.32,0.303,0.57,0.2537,43.0,2011-12-28 06:00:00,6,2,12,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,9.0,8.0,2.0,49.0,44.8650149361112,train
1,0,12,7,0,3,1,1,0.32,0.303,0.57,0.2537,110.0,2011-12-28 07:00:00,7,2,12,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,43.0,35.0,2.0,50.458333333333336,44.035538184385764,train
1,0,12,8,0,3,1,1,0.32,0.2879,0.57,0.3582,217.0,2011-12-28 08:00:00,8,2,12,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,110.0,80.0,28.0,53.583333333333336,45.52678778254836,train
1,0,12,9,0,3,1,1,0.32,0.303,0.57,0.3284,189.0,2011-12-28 09:00:00,9,2,12,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,217.0,164.0,76.0,59.291666666666664,56.297717280673034,train
1,0,12,10,0,3,1,1,0.34,0.3182,0.57,0.2239,96.0,2011-12-28 10:00:00,10,2,12,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,189.0,104.0,229.0,60.333333333333336,58.50727689164367,train
1,0,12,11,0,3,1,1,0.36,0.3333,0.46,0.3582,111.0,2011-12-28 11:00:00,11,2,12,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,96.0,60.0,405.0,60.0,58.26998630811513,train
1,0,12,12,0,3,1,1,0.34,0.2879,0.46,0.5522,140.0,2011-12-28 12:00:00,12,2,12,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,111.0,30.0,234.0,62.125,59.192620353790105,train
1,0,12,13,0,3,1,1,0.34,0.2879,0.39,0.4627,159.0,2011-12-28 13:00:00,13,2,12,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,140.0,24.0,89.0,66.70833333333333,60.83297101341463,train
1,0,12,14,0,3,1,1,0.32,0.2879,0.39,0.3881,120.0,2011-12-28 14:00:00,14,2,12,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,159.0,20.0,56.0,72.33333333333333,62.91793596953714,train
1,0,12,15,0,3,1,1,0.32,0.2879,0.36,0.4179,117.0,2011-12-28 15:00:00,15,2,12,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,120.0,14.0,61.0,76.5,62.61198662848296,train
1,0,12,16,0,3,1,1,0.3,0.2727,0.36,0.4179,167.0,2011-12-28 16:00:00,16,2,12,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,117.0,19.0,58.0,80.79166666666667,61.66457595359225,train
1,0,12,17,0,3,1,1,0.28,0.2727,0.38,0.2537,250.0,2011-12-28 17:00:00,17,2,12,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,167.0,46.0,51.0,86.95833333333333,62.609541686112415,train
1,0,12,18,0,3,1,1,0.26,0.2273,0.38,0.3284,169.0,2011-12-28 18:00:00,18,2,12,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,250.0,115.0,61.0,95.45833333333333,70.19536660459684,train
1,0,12,19,0,3,1,1,0.24,0.2273,0.41,0.2537,151.0,2011-12-28 19:00:00,19,2,12,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,169.0,135.0,101.0,97.70833333333333,71.69832886698943,train
1,0,12,20,0,3,1,1,0.24,0.2273,0.41,0.2239,79.0,2011-12-28 20:00:00,20,2,12,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,151.0,90.0,229.0,98.375,72.13321763900908,train
1,0,12,21,0,3,1,1,0.22,0.2273,0.44,0.1343,70.0,2011-12-28 21:00:00,21,2,12,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,79.0,69.0,280.0,97.91666666666667,72.22363618088288,train
1,0,12,22,0,3,1,1,0.22,0.2424,0.44,0.1045,33.0,2011-12-28 22:00:00,22,2,12,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,70.0,63.0,209.0,97.95833333333333,72.20651492144997,train
1,0,12,23,0,3,1,1,0.22,0.2121,0.44,0.2537,39.0,2011-12-28 23:00:00,23,2,12,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,33.0,32.0,167.0,96.70833333333333,73.09224616384073,train
1,0,12,0,0,4,1,2,0.22,0.2273,0.47,0.194,28.0,2011-12-29 00:00:00,0,3,12,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,39.0,26.0,123.0,97.0,72.83632634052006,train
1,0,12,1,0,4,1,1,0.22,0.2121,0.47,0.2239,15.0,2011-12-29 01:00:00,1,3,12,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,28.0,10.0,105.0,97.08333333333333,72.7526582013499,train
1,0,12,2,0,4,1,1,0.2,0.2273,0.51,0.1045,3.0,2011-12-29 02:00:00,2,3,12,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,15.0,12.0,54.0,97.29166666666667,72.4991629137091,train
1,0,12,3,0,4,1,1,0.2,0.197,0.55,0.194,2.0,2011-12-29 03:00:00,3,3,12,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,3.0,7.0,27.0,96.91666666666667,72.98118677569262,train
1,0,12,4,0,4,1,1,0.2,0.2121,0.55,0.1642,3.0,2011-12-29 04:00:00,4,3,12,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,2.0,4.0,15.0,96.70833333333333,73.25564478423318,train
1,0,12,5,0,4,1,1,0.2,0.2273,0.55,0.1045,10.0,2011-12-29 05:00:00,5,3,12,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,3.0,9.0,11.0,96.66666666666667,73.31093201987896,train
1,0,12,6,0,4,1,1,0.2,0.2576,0.59,0.0,41.0,2011-12-29 06:00:00,6,3,12,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,10.0,43.0,6.0,96.70833333333333,73.25920578251026,train
1,0,12,7,0,4,1,1,0.18,0.2121,0.64,0.0896,106.0,2011-12-29 07:00:00,7,3,12,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,41.0,110.0,3.0,96.625,73.32406479636133,train
1,0,12,8,0,4,1,2,0.2,0.2576,0.64,0.0,210.0,2011-12-29 08:00:00,8,3,12,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,106.0,217.0,16.0,96.45833333333333,73.29688240992668,train
1,0,12,9,0,4,1,2,0.2,0.2121,0.64,0.1343,170.0,2011-12-29 09:00:00,9,3,12,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,210.0,189.0,64.0,96.16666666666667,72.80866328449856,train
1,0,12,10,0,4,1,2,0.22,0.2273,0.64,0.1642,110.0,2011-12-29 10:00:00,10,3,12,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,170.0,96.0,186.0,95.375,71.85239247476699,train
1,0,12,11,0,4,1,2,0.24,0.2576,0.6,0.0896,122.0,2011-12-29 11:00:00,11,3,12,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,110.0,111.0,343.0,95.95833333333333,71.91448978182238,train
1,0,12,12,0,4,1,2,0.26,0.2727,0.56,0.1045,130.0,2011-12-29 12:00:00,12,3,12,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,122.0,140.0,228.0,96.41666666666667,72.04944960515606,train
1,0,12,13,0,4,1,2,0.28,0.2879,0.52,0.1045,131.0,2011-12-29 13:00:00,13,3,12,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,130.0,159.0,141.0,96.0,71.81497966544272,train
1,0,12,14,0,4,1,2,0.3,0.3333,0.52,0.0,142.0,2011-12-29 14:00:00,14,3,12,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,131.0,120.0,145.0,94.83333333333333,70.96947700713872,train
1,0,12,15,0,4,1,2,0.3,0.3182,0.52,0.0896,177.0,2011-12-29 15:00:00,15,3,12,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,142.0,117.0,202.0,95.75,71.44913058162213,train
1,0,12,16,0,4,1,1,0.3,0.303,0.52,0.1642,177.0,2011-12-29 16:00:00,16,3,12,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,177.0,167.0,188.0,98.25,73.25194759245029,train
1,0,12,17,0,4,1,1,0.3,0.303,0.61,0.1642,240.0,2011-12-29 17:00:00,17,3,12,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,177.0,250.0,159.0,98.66666666666667,73.68715696408299,train
1,0,12,18,0,4,1,1,0.3,0.303,0.56,0.1343,207.0,2011-12-29 18:00:00,18,3,12,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,240.0,169.0,214.0,98.25,72.81737131493774,train
1,0,12,19,0,4,1,1,0.3,0.3182,0.56,0.1045,135.0,2011-12-29 19:00:00,19,3,12,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,207.0,151.0,256.0,99.83333333333333,74.80854791118351,train
1,0,12,20,0,4,1,1,0.28,0.2879,0.65,0.1045,96.0,2011-12-29 20:00:00,20,3,12,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,135.0,79.0,356.0,99.16666666666667,74.40293745175256,train
1,0,12,21,0,4,1,2,0.28,0.2879,0.61,0.1343,68.0,2011-12-29 21:00:00,21,3,12,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,96.0,70.0,288.0,99.875,74.28342462429403,train
1,0,12,22,0,4,1,1,0.28,0.2879,0.65,0.1343,55.0,2011-12-29 22:00:00,22,3,12,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,68.0,33.0,142.0,99.79166666666667,74.31950950291419,train
1,0,12,23,0,4,1,1,0.3,0.303,0.65,0.1642,45.0,2011-12-29 23:00:00,23,3,12,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,55.0,39.0,33.0,100.70833333333333,73.59198867472993,train
1,0,12,0,0,5,1,1,0.28,0.2879,0.7,0.1343,30.0,2011-12-30 00:00:00,0,4,12,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,45.0,28.0,17.0,100.95833333333333,73.38313937770492,train
1,0,12,1,0,5,1,1,0.26,0.2879,0.65,0.0896,20.0,2011-12-30 01:00:00,1,4,12,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,30.0,15.0,17.0,101.04166666666667,73.29777217485693,train
1,0,12,2,0,5,1,1,0.24,0.2576,0.7,0.1045,12.0,2011-12-30 02:00:00,2,4,12,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,20.0,3.0,11.0,101.25,73.04926866282813,train
1,0,12,3,0,5,1,1,0.24,0.2576,0.7,0.1045,6.0,2011-12-30 03:00:00,3,4,12,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,12.0,2.0,9.0,101.625,72.54432677905432,train
1,0,12,4,0,5,1,1,0.24,0.2576,0.7,0.0896,2.0,2011-12-30 04:00:00,4,4,12,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,6.0,3.0,12.0,101.79166666666667,72.3097077893407,train
1,0,12,5,0,5,1,1,0.22,0.2576,0.75,0.0896,10.0,2011-12-30 05:00:00,5,4,12,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,2.0,10.0,13.0,101.75,72.3693725753972,train
1,0,12,6,0,5,1,1,0.24,0.2576,0.7,0.0896,32.0,2011-12-30 06:00:00,6,4,12,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,10.0,41.0,4.0,101.75,72.3693725753972,train
1,0,12,7,0,5,1,1,0.24,0.2576,0.75,0.0896,95.0,2011-12-30 07:00:00,7,4,12,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,32.0,106.0,2.0,101.375,72.72031741691947,train
1,0,12,8,0,5,1,2,0.24,0.2576,0.75,0.0896,205.0,2011-12-30 08:00:00,8,4,12,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,95.0,210.0,8.0,100.91666666666667,72.7245647552511,train
1,0,12,9,0,5,1,1,0.26,0.303,0.75,0.0,194.0,2011-12-30 09:00:00,9,4,12,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,205.0,170.0,40.0,100.70833333333333,72.4049476850546,train
1,0,12,10,0,5,1,1,0.3,0.2879,0.65,0.2537,118.0,2011-12-30 10:00:00,10,4,12,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,194.0,110.0,92.0,101.70833333333333,73.56007847282156,train
1,0,12,11,0,5,1,1,0.32,0.3182,0.66,0.194,171.0,2011-12-30 11:00:00,11,4,12,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,118.0,122.0,182.0,102.04166666666667,73.61738875793111,train
1,0,12,12,0,5,1,1,0.32,0.3333,0.57,0.1343,197.0,2011-12-30 12:00:00,12,4,12,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,171.0,130.0,156.0,104.08333333333333,74.86388614863307,train
1,0,12,13,0,5,1,2,0.36,0.3485,0.53,0.1343,207.0,2011-12-30 13:00:00,13,4,12,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,197.0,131.0,104.0,106.875,77.0884937559773,train
1,0,12,14,0,5,1,2,0.4,0.4091,0.47,0.0896,245.0,2011-12-30 14:00:00,14,4,12,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,207.0,142.0,174.0,110.04166666666667,79.64130410057784,train
1,0,12,15,0,5,1,1,0.42,0.4242,0.44,0.0,292.0,2011-12-30 15:00:00,15,4,12,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,245.0,177.0,170.0,114.33333333333333,84.08932448743873,train
1,0,12,16,0,5,1,1,0.42,0.4242,0.47,0.194,283.0,2011-12-30 16:00:00,16,4,12,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,292.0,177.0,194.0,119.125,90.82247973980397,train
1,0,12,17,0,5,1,1,0.38,0.3939,0.54,0.1642,242.0,2011-12-30 17:00:00,17,4,12,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,283.0,240.0,200.0,123.54166666666667,96.17871913522711,train
1,0,12,18,0,5,1,1,0.36,0.3485,0.62,0.1343,182.0,2011-12-30 18:00:00,18,4,12,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,242.0,207.0,203.0,123.625,96.28481865978651,train
1,0,12,19,0,5,1,2,0.34,0.303,0.49,0.4179,112.0,2011-12-30 19:00:00,19,4,12,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,182.0,135.0,181.0,122.58333333333333,95.47543124288384,train
1,0,12,20,0,5,1,2,0.34,0.3485,0.66,0.1045,91.0,2011-12-30 20:00:00,20,4,12,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,112.0,96.0,140.0,121.625,95.46081030636589,train
1,0,12,21,0,5,1,2,0.36,0.3636,0.66,0.1045,95.0,2011-12-30 21:00:00,21,4,12,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,91.0,68.0,95.0,121.41666666666667,95.52460036745751,train
1,0,12,22,0,5,1,2,0.34,0.3333,0.71,0.1642,85.0,2011-12-30 22:00:00,22,4,12,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,95.0,55.0,76.0,122.54166666666667,95.02584507324417,train
1,0,12,23,0,5,1,2,0.36,0.3333,0.66,0.2537,73.0,2011-12-30 23:00:00,23,4,12,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,85.0,45.0,50.0,123.79166666666667,94.29324249229258,train
1,0,12,0,0,6,0,2,0.38,0.3939,0.62,0.3284,44.0,2011-12-31 00:00:00,0,5,12,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,73.0,30.0,32.0,124.95833333333333,93.44539403666087,train
1,0,12,1,0,6,0,2,0.4,0.4091,0.62,0.2836,35.0,2011-12-31 01:00:00,1,5,12,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,44.0,20.0,47.0,125.54166666666667,92.8687616158314,train
1,0,12,2,0,6,0,2,0.4,0.4091,0.62,0.2836,28.0,2011-12-31 02:00:00,2,5,12,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,35.0,12.0,25.0,126.16666666666667,92.17547852102456,train
1,0,12,3,0,6,0,2,0.4,0.4091,0.62,0.2836,18.0,2011-12-31 03:00:00,3,5,12,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,28.0,6.0,23.0,126.83333333333333,91.368183343746,train
1,0,12,4,0,6,0,1,0.38,0.3939,0.71,0.2239,10.0,2011-12-31 04:00:00,4,5,12,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,18.0,2.0,16.0,127.33333333333333,90.70864330930456,train
1,0,12,5,0,6,0,2,0.36,0.3485,0.76,0.2239,2.0,2011-12-31 05:00:00,5,5,12,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,10.0,10.0,26.0,127.66666666666667,90.24154382480504,train
